text,label
"حاجة الارضيات جميعها إلى ترويب بالإضافه إلى وجود بعض التشققات التي لم تعالج في المرة السابقه",grading
"فيش غير جيد فيه البويه    دخان مختلف خارجي بعد التعديل السابق    بلاط الكراج مكسور وميلان غير صحيح  https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mbwnvrgn405gzp1mbwnvrgo1mbwnvrgp.png",paints
"باب السحب في الصاله مكسور من الاسفل وتم رفع طلبات عده ولم يتم تغييره إلى الان. فراغات لعدم  وجود ترويبه في دورات المياه مما تسبب بدخول النمل داخل المنزل",doors
"يوجد بلاط خارجي مخلوع، وترويبة دورات المياه تحتاج معالجة",ceramics
"يحتاج الى اعادة توصيل",electricity
"تحية طيبة يوجد تشققات (البروفايل) في فتحات التهوية",cracks
"تسرب عند دينمو السطح من المحبس وكذلك التوصيله موضحه بالصور",plumbing
"بلاط مطبل وبلاط مكسور وقطع بلاسيك بين البلاط منتشره في الفلة",ceramics
"يوجد بلاط مكسور وبلاط مطبل في اماكن متفرقة بالفلة",ceramics
"تجمع مياه في منطقة الكراج",grading
"سلموني باب معطوب!",doors
"تغير الانتر لوك بسبب شكلها",interlocking
"تغير الخزان الارضي وسبق ان تم التلحيم من قبل الشركة + وجود حاوية قدام الفله تم استخدامها من قبلكم بوضع بقايا البلك والاتربه اثناء عمل صيانة للارصفه",tank_insulation
"النوافذ غيييير محكمة وبوضع كارثي",doors_windows
"باب الكراج لا يعمل بالريموت وتم رفع تذكرة مسبقاً ولم يقوم الفريق بمتابعة الطلب ng",garage_door
"وجود ندبات بالابواب h",doors_windows
"نافذة السطح لا تغلق باحكام",doors_windows
"نافذة غرفة الخادمه لا تقفل جيدا. صعوبه في فتحها وتقفيلها   سوء في لسان التقفيل",doors_windows
"يدخل هوا والنافده مقفوله تحتاج إلى عزل جيد",waterproofing
"مسكات النوافذ غير مربوطة بالشكل الصحيح وايضا يوجد تنسيم هواء من النوافذ",doors_windows
"تهريب في الشطافات وتنظيف الخزان",plumbing
"السلام عليكم يوجد تسريب من المغسله الموجوده في دورة المياة اعزكم الله بالدور الثاني يابسبب صغر الخلاط او يوجد مشكله يالتمديد للمغسلة شاكر ومقدر",plumbing
"وجود تصدعات بالجدران",cracks
"وجود صدح بجدار الحوش الخارجي",cracks
"تم تركيب جرجور لشفاط المطبخ لاكن لايخرج الهواء للخارج يجب معالج الموضوع",ac_ventilation
"يوجد تشطبات في زوايا جدار الدرج العلوي",paints
"باب السطح الامامي عند التسكير يطلع صوت عالي",doors
"صعوبه في الفتح والتفيل",doors_windows
"سقطت لوحدها عند فتحها",doors_windows
"تم اصلاح مضغة الماء لاكثر من مره ومازالت كل يومين تتعطل نأمل منكم ايجاد حل اما ان يتم تغييرها او اصلاحها بشكل صحيح.",pumps
"فتحة الخزان الأرضي غير معزولة وغير نظيفة",tank_insulation
"خزان الماء منكسر وتم تلحيمه فقط مؤقتاً ويحتاج حل دائم",plumbing
"المياه متجمعة في الحمام العلوي لايوجد تصريف",drainage
"الشبابيك تقفيلها بالسيلكون عن تسريب المياه",doors_windows
"يوجد تمزق في جلدة النافذة",doors_windows
"خروج الماء من صفاية المطبخ",plumbing
"تسريب في صنوبر الماء ورايحة في دورة المياه وتلف راس الشفاط https://eu2.contabostorage.com/c92d1ab223ed43358d4f98ca65e087d6:eth.retal/tickets/pictures/mkan0dgo405gzp1mkan0dgp1mkan0dgq.png",plumbing
"احتاج صيانة لباب احد الغرف ، و الشبابيك تحتاج وزنية",doors
"تسريب في بعض المغاسل",plumbing
"تنظيف غرفة تفتيش",cleaning
"تحية طيب،  يوجد مشاكل بباب المراج . الزر لا يعمل . وبعض الاحيان يعلق.  تحياتي",garage_door
"تطبيل في بلاط الصالة السفلية والعلوية",ceramics
"يوجد لدي مشاكل في 3 حمامات  1.الحمام المشترك في الدور الاول التصريف سيء في المرحاض  2.الحمام في غرفة النوم الرئيسية تسريب في مرحاض الحمام  3. الحمام في الدور العلوي يوجد تسريب ولا نعلم من اين",plumbing
"يوجد تشققات في لي المغاسل السفلي وغطاء المغسله غيرموجود",cracks
"كرما دعمكم لإصلاح الباب الخارجي",doors_windows
"عندي احد مسارات الكهرباء للمكيف ينقط مياه",electricity
"بعض الابواب الخشبيه ناقصه بعض القطع لاخفاء المسامير (تم رفع تذكرة مسبقاً) مع وجود ندبات بالباب وتم ذكرها مسبقاً وام تنحل المشكلة. وجود تنسيم بابواب الالمنيوم",doors_windows
"سباكة كرسي الحمام (السيفون ) يعلق + شطافات",plumbing
"مضخة المياه لاتعمل",pumps
"خلل في ألمنيوم الشباك",doors_windows
"فتحات في البلاط",ceramics
"آمل إصلاح السور الخارجي على الممر حتى لا يتأثر الجدار",structural
"باب السطح لا يعلق ولا يفتح بشكل صحيح",doors
"غطاء الخزان الارضي لا يغلق باحكام",tank_insulation
"يوجد تشققات كثيرة + تم وضع المعجون ولم يتم دهانه",paints
"تسرب الماء من سقف الحمام بكميات كبيرة بالدور الأول",waterproofing
"عزل جدار سور الحوش",waterproofing
"ايضاً يوجد في احدى دورات المياة الخلاط لايعمل بشكل جيد وفتحات  مواسير الماء في المطبخ بعضها لايعمل بشكل جيد",plumbing
"يوجد فارق كبير في البوية بين جدران الغرف بعد الانتهاء من اصلاح الكراكات امل اعادة دهان كامل البيت لتوحيد اللون",paints
"مفتاح كهرب لم يغلق بشكل صحيح",electricity
"عدم المقدره على اغلاق النافذة   تحتاج صيانة",doors_windows
"أثر تسرب مياه",waterproofing
"السلام عليكم صباح الخير  عائلة ريتال المبدعه استفسار وبنفس الوقت طلب بسيط تم تعبئة خزان الماء ولاكن اتضح لي ان المضخه ماتسحب الماء للخزان العلوي ولحد الان واقف الماء مدري ممكن انا ماعرفت اشغلها او انها فيها مشكله",pumps
"1/رش مبيد حشرات نمل  2/عزل السطح  3/تغيير الخزان السفلي بسبب التهريب  4/تنظيف الوحدة بعد الاصلاح  5/ سباك  6/ الزجاج",pest_control
"فحص الخزان الارضي",tank_insulation
"مشكلة في خزان الوحدة السكنية",plumbing
"- لوحظ وجود أوساخ وركام في صفاية الحوش الخلفي وصفايات دورات المياه (يلزم تنظيف جميع صفايات الشبكة المخصصة للصرف الصحي والتأكد من سلامتها) - أوساخ في الخزان العلوي وإغلاق لفتحة العوامة",cleaning
"يوجد لدينا عدة مشاكل في دورات مياك حمام غرفة النوم الرئيسية المرحاض يوجد به تسريب حمام غرفة النوم المشترك يوجد سوء في تصريف المرحاض حمام الدور العلوي يوجد تسريب ولا نعلم مصدره",plumbing
"حيث لم يكملوا التصليح بشكل نهائي",plumbing
"الاضاءة الخارجية لا تعمل",electricity
"جميعها تحتاج لصيانة اود حضورهم الخميس صباحاً ١٠صباحاً",doors_windows
"دهان بيت الدرج",paints
"روائح جدا كريهه من الحمامات",drainage
"يوجد اربع لمبات لاتعمل ارجو عمل استبدال لها",electricity
"وجود سيخ حديدي مقابل للباب الخارجي للفيلا وارغب في ازالته مرفق صورة",structural
"تم الاغاء التذكره ولا زالت لم تحل المشكله في البويه الخارجه",paints
"دينمو الماء  العلوي لايعمل وخزان الماء العلوي لايصله ماء",plumbing
"فتحت خزان المياه و فتحة الصرف الصحي تحتاج الى لياسه و عزل",tank_neck
"ادوات السباكه ( كرسي حمام الضيوف ) الابواب باب الرئيسي الخشب ما يقفل صح",plumbing
"خروج الدهان عن الجدار.... الرجاء مراجعة الدهان شباك المطبخ من الأعلى ... لا أستطيع عمل حجز موعد",paints
"تسريب هواء في النافذة",doors_windows
"الخزان العلوي يوجد تسريب ودورات المياه",plumbing
"احتاج تلميع المغاسل الرخامية التي خارج الحمام لتغيرها عن التي داخل الحمام وشكرا",ceramics
"سوء دهان في ارضية جدار الحوش الأمامي من الداخل الرجاء عمل اللازم. تم ملاحظة ذلك بعد امطار الرياض. ملاحظه انا الان اقوم بتبليط الحوش كامل وهذه الصورة تضهر الملاحظه قبل التبليط",paints
